gene_id transcript_id K562_1 K562_10 K562_11 K562_12 K562_13 K562_14 K562_15 K562_16 K562_17 K562_18 K562_19 K562_2 K562_20 K562_21 K562_22 K562_23 K562_24 K562_25 K562_26 K562_27 K562_28 K562_29 K562_3 K562_30 K562_31 K562_32 K562_33 K562_34 K562_35 K562_36 K562_37 K562_38 K562_39 K562_4 K562_40 K562_41 K562_42 K562_5 K562_6 K562_7 K562_8 K562_9
ENSG00000169228 ENST00000303251.6_RAB24-001 1.57 16.36 4.46 0 10.91 2.09 9.62 0 0 7.64 3.43 0.74 14.74 2.16 28.09 0 2.89 29.4 0 0 0 1.34 12.35 9.28 4.28 0 11.24 1.32 12.46 9.26 13.07 0 0 13.71 0 4.22 39.98 2.66 34 0 1.73 0
ENSG00000183718 ENST00000327767.4_TRIM52-001 9.22 0.69 122.28 0 0.65 0 19.14 0 13.74 0.63 7.07 18.18 0 0 0 14.62 0 0 15.11 27.16 10.05 0 10.79 5.79 3.24 0 0 0 0 0 17.92 14.7 7.11 6.19 0 20.04 1.61 9.13 0.15 0.79 1.59 0
ENSG00000272463 ENST00000606285.1_RP11-532F6.3-001 0 0 0 0.17 0 0 0 0 0 0 0.41 0 0 0 0.2 0 0 0.19 0 0 0.16 0 0 0 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0.18 0
ENSG00000112699 ENST00000380815.4_GMDS-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.93 0.28 0 0 0 0 0 0 0 0 0 0 0
ENSG00000230648 ENST00000415144.1_RP3-406P24.3-001 11.7 0 0 0 14.09 0 0 0 0 0 4.87 0 0 16.14 9.66 0 0 0 0 0 0 0 8.6 10.17 0 0 0 16.42 0 8.81 0 0 0 8.04 0 0 0 0 0 0 0 0
ENSG00000198721 ENST00000361538.2_ECI2-006 225.48 396.65 348.21 440.99 161.38 314.34 322.13 203.31 221.31 304.05 340.36 220.19 176.12 223.71 280.79 197.26 144.88 299.79 268.54 211.13 174.95 177.31 218.27 119.96 325.04 288 413.85 432.4 186.11 266.23 251.25 131.52 279.52 376.73 275.84 360.84 365.81 514.77 223.03 270.61 113.14 331.47
ENSG00000214113 ENST00000330636.4_LYRM4-001 46.83 108.51 36.16 26.75 28.4 111.05 75.76 50.1 11.1 52.44 37.83 20.28 17.62 12.74 75.98 70.92 72.54 35.01 27.76 32.45 14.36 50.7 18.48 50.16 53.64 42.14 1.63 16.11 71.41 18.86 57.22 13.33 4.55 28.59 114.88 127.59 22.79 25.34 12.92 36.38 30.55 23.52
ENSG00000272097 ENST00000606522.1_RP11-421M1.8-001 0 1.15 0 0 0 0 0 5.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.46 0 0 0 0 0 0 55.71 0 0 0 0
ENSG00000137364 ENST00000309983.4_TPMT-001 22.29 37.23 28.43 96.73 28.32 43.34 48.69 38.13 40.89 33.49 77.67 18.75 49.93 48.09 35.45 49.49 91.83 46.79 44.75 68.46 66.28 46.91 45.42 31.28 29.28 21.03 53.85 48.44 18.99 59.82 60.85 70.36 117.2 93.5 46.41 107.24 56.35 106.65 42.5 39.64 22.82 14.12
ENSG00000111802 ENST00000341060.3_TDP2-002 4.24 23.62 23.35 12.86 9.5 84.18 11.26 13.02 30.41 69.89 6.28 57.79 43.5 8.45 64.17 47.23 18.75 2.68 12.04 1.09 2.99 6.44 7.27 20.51 21.06 40.41 50.64 0.61 29.51 35.32 74.29 55.92 43.14 4.13 11.6 28.33 33.72 24.48 0.52 35.35 64.72 0
ENSG00000180596 ENST00000314332.5_HIST1H2BC-003 23.05 171.38 158.21 93.76 76.09 112.94 204.65 38.85 45.63 199.72 243.55 115.65 53.11 189.45 174.13 30.33 24.29 360.32 53.12 136.11 231.81 183.07 94.22 91.93 123.24 428.53 43.1 43.07 87.1 5.04 268.2 105.67 32.1 3.27 58.9 42.87 198.5 212.2 1.03 450.48 6.98 275.65
ENSG00000241549 ENST00000479900.1_GUSBP2-002 0 0 0 0 2.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43 4.64 0 0
ENSG00000124635 ENST00000339812.2_HIST1H2BJ-003 26.52 344.81 365.67 207.62 158.59 153.26 202.52 105.64 0 488.77 552.67 193.01 7.53 467.04 194.81 79.81 233.59 598.79 223.25 533.57 179.37 494.52 468.36 73.43 250.64 244.84 311.15 141.85 175.81 74.96 316.14 78.88 345.21 101.72 66.25 234.28 601.44 716.85 69.38 741.61 18.93 489.14
ENSG00000204694 ENST00000377149.1_OR11A1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204536 ENST00000376266.5_CCHCR1-001 0 0.13 1.12 0 0 0.4 0.65 0 5.14 0.61 0 0.14 0 6.43 0.46 3.54 93.19 0 1.04 0.22 0 0.21 0 1.1 0 0 0 0 0 0.21 0 16.57 0 16 0 3.99 28.38 1.48 0.2 0 11.52 0.4
ENSG00000213719 ENST00000395892.1_CLIC1-003 0 0 8.97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.72 0 0 0 0 0 0 0 0 0 6.97 0 0 0 0 0 0 0
ENSG00000204371 ENST00000375528.4_EHMT2-009 0.81 1.66 6.25 0 0.98 0.53 2 0 0 0 1.99 0 1.27 6.76 0.62 2.86 0.26 0 0.85 0 0 0 0.36 2.24 0 0 0 0 1.85 0 1.98 8.91 0.38 0 0 0.36 0 1.43 0 0 10.82 0
ENSG00000204310 ENST00000336984.6_AGPAT1-001 58.31 37.63 50.94 124.5 95.35 106.99 24.56 75.1 223.39 47.99 59.37 217.19 38.57 72.46 81.63 56.88 33.83 109.09 55.35 45.58 12.93 11.36 31.21 86.16 9.74 60.54 150.91 79.15 16.7 122.97 55.65 149.59 10.58 94.49 223.54 14.89 46.42 51.58 110.08 139.49 29.71 30.72
ENSG00000232909 ENST00000452048.1_RP3-510O8.4-001 0 0 0 0 0 0 0 0 0 1.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225945 ENST00000415890.1_RP3-441A12.1-001 0 0 0 0 0 0 0 0 0 0 5.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.66 0 0 0 0
ENSG00000124641 ENST00000265350.4_MED20-001 2.24 4.67 42.34 41 83.94 41.74 8.36 24.06 41.25 15.53 5.5 28.99 21.01 51.52 7.31 33.96 0.8 25.61 6.73 20.01 19.17 22.76 23.49 36.69 21.28 61.48 109.87 30.09 49.1 16.97 32.42 17.06 13.57 34.29 28.32 36.7 18.17 0 44.34 34.88 28.79 42.67
ENSG00000112576 ENST00000372988.4_CCND3-006 43.59 75.48 119.94 116.25 153.54 47.05 123.62 65.63 81.08 121.22 26.68 10.7 118.34 181.1 181.87 24.71 56.97 28.11 41.64 124.81 0.28 44.59 30.94 96.61 99.41 16.58 0 148.83 103.33 99.6 88.32 46.75 0 135.31 19.16 14.41 91.24 67.03 287.21 38.49 81.39 151.08
ENSG00000124571 ENST00000265351.7_XPO5-001 9.55 2.77 45.57 2.81 33.81 8.41 40.59 17.53 19.15 11.54 0.82 45.16 0 14.56 26.32 17.76 36.42 0 41.18 18.89 41.84 23.32 2.98 15.61 22.26 1.51 12.73 52.94 37.77 17.19 39.11 10.09 10.52 23.13 35.48 21.87 24.3 23.81 5.83 30.41 28.19 16.39
ENSG00000172432 ENST00000307114.7_GTPBP2-201 0 0 0 0 0 0 0 0 0 0 0 0 3.59 3.35 27.66 0.71 0 0 0 0 0 0 0 0 0 0 0 0 1.85 4.36 0 24.87 0.88 0 59.6 0 0 0 0 0 0 0
ENSG00000231769 ENST00000437249.2_RP1-8B1.4-002 0 0 0 0 0 0 0 0 0 0 0 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000172348 ENST00000306764.7_RCAN2-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146233 ENST00000275016.2_CYP39A1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27 0 0 0 0 0.22 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146085 ENST00000274813.3_MUT-001 0.73 4.4 0.31 1.85 0 2.47 0 2.7 2.24 16.74 8.26 3.13 2.78 8.26 0.15 8.83 71.92 4.3 2.55 27.36 10.62 4.45 5.79 0.81 1 0.15 0 14.49 0 5.92 0.13 6.35 0 6.68 0 10.48 19.42 0.13 2.68 39.39 19.54 0.53
ENSG00000065308 ENST00000182527.3_TRAM2-001 0 1.8 1.5 0.2 0 0 5.03 3.72 0.06 0.11 14.6 0.05 0 0 0 4.64 2.57 1.12 7.4 0.08 1.41 0.15 0 0.09 0 0 0 0.22 2.02 0 2.05 0 0 0 0 0 2.53 0 4.89 0 3.76 19.83
ENSG00000228614 ENST00000429053.1_RP13-476E20.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151914 ENST00000370754.5_DST-202 0 0 0 0 0 0 0.27 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.35 0 0 0
ENSG00000230910 ENST00000419979.1_RP3-525N10.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.37 0 24.64 1.34 0 0 0.25 0 0 0 0 0 0.23 0 113.81 0 0 13.58 0 0 0.22 0.21
ENSG00000243501 ENST00000423730.3_RP11-257K9.8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112697 ENST00000230461.6_TMEM30A-002 0 15.69 8.47 10.36 0 0.32 0.55 1.25 0 2.42 1.28 2.08 7.15 4.44 0.98 2.04 2.09 13.77 1.24 10.88 0.1 13.55 0 1.96 0 3.82 0.25 0.42 0.19 0.11 0 0 0.81 1.74 0.17 0.55 0 0.28 6.74 0 0.11 2.76
ENSG00000146282 ENST00000369536.5_RARS2-001 33.49 73.95 83.44 127.85 2.97 20.74 79.05 66.25 111.19 148.97 146.83 32.27 53.41 144.56 96.18 55.44 70.75 50.32 102.11 65.79 95.2 26.3 0 46.71 35.19 84.98 0 26.2 124.08 65.98 49.76 202.35 75.57 129.8 86.31 60.7 78.71 64.47 65.76 94.02 38.86 64.61
ENSG00000261366 ENST00000564541.1_MANEA-AS1-001 10.07 0.3 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 0 0 0 0 0 0 0 0.21 0 0.23 0 0 0.24 0 0
ENSG00000146263 ENST00000275053.4_MMS22L-001 16.56 13.11 32.79 29.67 9.99 12.1 22.83 14.39 20.55 23.1 11.33 88.62 0.94 0.94 27.83 4.85 52.69 40.35 4.18 9.56 22 6.67 45.65 28.86 48.72 4.64 14.41 55.28 23.7 20.86 7.84 15.94 26.01 35.63 10.73 1.61 21.66 8.91 38.6 90.34 4.16 58.8
ENSG00000130347 ENST00000369063.3_RTN4IP1-001 46.43 48.26 50.29 38.93 28.44 35.68 56.25 27.97 45.29 49.47 38.72 40.16 42.48 14.36 62.3 34.89 7.75 8.62 49.99 81.26 66.77 27.85 110.15 15.57 24.62 3.97 16.87 27.45 7.33 36.57 32.29 67.34 0 8.75 7.78 0 1.41 4.21 8.94 21.32 85.93 0.53
ENSG00000081087 ENST00000440575.2_OSTM1-006 0 0 0 5.16 0 0 0 0 1.95 6.91 0 0 0 0 0 0 0 0 7.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.73 0 0 0 0 1.82 0 0 1.04
ENSG00000080546 ENST00000436639.2_SESN1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000155085 ENST00000285397.5_AK9-007 0.18 0 53.17 0 0 0 0.22 0 0.97 0 0 0 0 0 0 0 0 1.77 0 0 0 0 0 0 0 13.04 0 0 0 0 0 0 0 11.17 0 0 0 0 0 0 0 0
ENSG00000112290 ENST00000265601.3_WASF1-001 0 0 1.54 0 0.16 0.55 7.17 0 0 0 1.73 0 0 7.88 0 1.65 17.7 2.16 0 0 1.01 0 0 0 5.21 0 0.96 9.17 0.84 0 0.9 1.69 0 2.48 8.16 0 4.13 0 0.88 0 0.19 7.8
ENSG00000231046 ENST00000425364.1_RP11-428F8.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000074935 ENST00000368657.3_TUBE1-002 3.49 1.2 62.25 42.58 23.64 10.13 7.96 22.67 0.99 24.05 7.77 0 89.86 66.37 65.68 3.62 0.4 4.43 0.91 0 0.43 47.21 29.99 0 34.79 45.44 0 0 18.26 2.34 23.24 18.22 0 4.57 46.69 1.01 18.68 42.17 10.2 0.26 27.56 30.18
ENSG00000187189 ENST00000420283.1_TSPYL4-001 0 0 0 0.79 0 0.95 0 0 0.71 1.27 0.14 0.35 0 0 0 0.76 0 0.88 3.72 0 0 0.76 5.76 0 0.41 0 0 1.5 0.21 0 1.04 0.12 0 0 4.9 0.24 0 1.26 0 0 0.12 0
ENSG00000189241 ENST00000368608.3_TSPYL1-001 42.85 42.64 19.1 59.74 9.47 14.88 40.77 22.9 88.5 30.64 68.14 20.26 34.78 38.12 23.94 22.98 39.69 18.98 38.12 40.51 44.54 30.97 22.07 12.75 52.15 35.54 19.85 48.71 15.34 25.53 29.85 31.88 27.07 11.25 13.6 18.54 15.69 33.81 13.48 13.87 31.7 21.43
ENSG00000226181 ENST00000415736.1_RP1-92C8.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000111897 ENST00000339697.4_SERINC1-001 32.59 40.73 11.54 17.64 1.06 3.44 27.38 6.25 40.55 7.66 9.18 24.6 109.23 68.23 42.5 0.2 34.96 12.99 7.98 13.55 23.37 31.39 9.21 25.93 51.91 8.02 15.03 42.84 38.4 13.73 72.91 40.86 0.34 9.68 21.96 7.91 3.17 69.87 2.57 71.23 7.61 1.27
ENSG00000214338 ENST00000465909.2_SOGA3-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13 0 0 0 0 0 0 0 0
ENSG00000164483 ENST00000368134.2_SAMD3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112282 ENST00000354577.4_MED23-003 0 47.97 0 0 2.04 49.43 32.65 0 26.21 3.81 21.57 0 21.76 11.46 0 15.37 4.49 0 0 15.27 25.96 0.11 10.36 3.19 5.26 0 6.86 33.88 17.93 7.74 12.93 11.13 0 8.02 3.08 35.59 25.88 91.26 4.17 0.81 0.28 5.02
ENSG00000189007 ENST00000237283.8_ADAT2-001 2 47.92 4.71 12.23 27.05 20.28 33.69 67.37 19.97 24.52 16.26 1.54 13.58 12.21 54.52 22.26 62.74 11.8 24.02 9.78 12.51 36.79 40.19 13.79 15.26 41.02 46.37 36.94 28.51 37.84 2.56 25.33 14.06 7.81 6.41 63.89 17.6 8.77 10.38 27.83 34.78 20.4
ENSG00000118496 ENST00000237281.4_FBXO30-001 9.22 4.41 0.06 5.31 0 1.82 0 0.79 10.59 1.14 0.06 0.35 0 4.08 0 5.94 0.14 0.06 0.84 3.58 0.15 2.79 0 0.07 0.05 3.67 3.75 35.06 5.95 0.96 0.47 0.22 3.6 1.81 0.05 1.82 1.37 0.05 0.38 1.83 1.49 0
ENSG00000237468 ENST00000419168.2_RP11-715G15.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6 0.24 0 0 0 0 0 0 0 0.26 0 0 0 0 0.22 0 0 0 0 0 0 0 0 0 0 0
ENSG00000155906 ENST00000367303.4_RMND1-001 66.58 23.39 70.88 41.79 20.61 1.47 109.24 0 21.88 2.31 11.6 33.31 28.29 31.13 63.3 29.32 48.05 7.03 3.41 30.41 8.7 24.26 1.8 22.27 0 35.94 19.57 24.35 10.6 28.6 23.5 63.88 78.24 12.68 0 42.34 65.7 38.36 65.74 25.31 29.67 8.06
ENSG00000112029 ENST00000229758.3_FBXO5-001 0 0 0 30.62 4.85 28.75 10.37 10.88 0.84 25.84 10.36 0 0 3.81 4.68 2.51 42.55 15.19 1.92 7.31 19.54 17.64 11.66 11.21 19.91 7.43 10.29 0.58 0.26 1.81 21.11 49.86 52.3 0 107.2 30.01 27.93 11.46 1.26 22.35 32.88 21.43
ENSG00000122335 ENST00000367101.1_SERAC1-002 0 0 0 0.26 0 0.56 0.11 1.1 0 0 1.31 0.07 0.62 1.1 10.9 12.33 0 1.51 0 0 0 0 2.93 0.15 0 0 1.16 0 0 0 0 4.9 0.2 0 0 0.25 0 0 0.19 6.84 0.38 0.13
ENSG00000120438 ENST00000321394.7_TCP1-001 1410.57 664.65 932.21 625.34 853.8 577.28 1403.28 957.29 308.87 772.05 378.37 673.34 402.67 626.62 930.5 841.86 746.72 460.93 853.12 781.52 931.59 865.94 1008.83 1036.42 569.28 704.29 949.29 1319.87 768.68 818.25 827.67 595.53 411.48 493.78 783.52 816.34 557.61 491.08 817.1 637.45 467.5 852.29
ENSG00000227598 ENST00000444102.1_RP1-167A14.2-001 7.69 9.97 21.45 0 0 0 22.5 4.85 0 0 0 0 0 8.48 5.71 0 2.14 3.49 0 0 0 0 0 0 0 0 9.61 0 0 8.67 0 0 0 0 0 0 0 0 0 0 0 11.65
ENSG00000198221 ENST00000359760.5_MLLT4-AS1-001 0 0 0.26 0 0 0 0 0.33 0 0 0.52 0 0 0.29 0 0 0 2.25 0 0 0 6.81 0 0 0 0 0 0 0 0 0.74 0 0 0 0 0 0 0 0 0 0 1.86
ENSG00000184465 ENST00000333572.6_WDR27-201 0 0 0 0.15 0.78 0.77 0 0 0 0 0.18 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0.16 2.12 16.02 0 0 0.53 0 0 6.69 0 0 2.3 0
ENSG00000184786 ENST00000366774.3_TCTE3-001 1.32 0 0 0 0 2.82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.97 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198719 ENST00000366756.3_DLL1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000242474 ENST00000462565.1_AC093627.9-001 0.79 0 0 0 0 0 29.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.54 0 0 0 0 0 0 0.93 2.94 0
ENSG00000197461 ENST00000354513.5_PDGFA-002 0 0 0 23.26 0.36 0.22 7.39 0 0 0 15.93 0 4.12 3.34 0 15.69 0 0.23 2.53 0.23 0.59 14.25 0 6.39 0 4.02 0.25 0 0 0.23 15.18 5.69 5.39 21.45 0.21 0 0.23 10.8 13.51 0 0.41 49.28
ENSG00000164877 ENST00000297508.7_MICALL2-001 0 0 0 0 0.27 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0 0 0.22 0 0 0.11 1.42 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1
ENSG00000122687 ENST00000242257.8_FTSJ2-001 103.8 33.09 56.39 71.29 80.83 120.76 153.88 133.16 57.76 49.87 14.84 197.94 235.81 98.02 229.33 42.83 21.87 160.6 60.21 105.57 106.35 150.93 40.47 15.55 192.45 41.02 181.5 152.29 99.03 135.73 102.9 121.38 192.47 89.98 103.65 71.75 61.7 24.19 145.02 67.83 39.73 111.57
ENSG00000122512 ENST00000265849.7_PMS2-001 2.11 0.32 0.56 17.23 27.95 1.43 25.26 14.95 0 0 4.45 0 30.66 0.61 4.47 6.89 8.37 0.39 2.35 4.58 1.74 2.98 26.56 9.21 3.25 17.61 6.16 0 0 0 1.44 0 2.57 10.36 0.35 11.57 2.27 0 3.59 9.65 44.47 0
ENSG00000106524 ENST00000306999.2_ANKMY2-001 9.31 52.72 28.76 53.16 16.54 13.35 66.16 51.96 27.23 1.48 16.35 36.89 14.57 28.52 59.71 24.07 23.49 21.47 30.34 73.94 38.29 17.76 38.38 16.99 24.15 137.05 58.26 77.22 45.38 23.52 36.75 54.45 50.7 52.57 58.04 28.54 29.27 54.11 0.6 57.22 24.62 13.38
ENSG00000183742 ENST00000332878.4_MACC1-002 0 18.01 0.75 0.05 0.49 0.95 0.72 7.57 0.23 0 5.25 0.19 8.53 0.61 0 0 0.5 0.22 0 0.34 0 2.1 0.05 0.13 6.15 0.18 3.45 0.04 0.1 5.94 6.43 3.68 8.34 10.05 0 0.15 1.23 0.48 4.78 17.74 10.17 4.94
ENSG00000230658 ENST00000419813.1_KLHL7-AS1-001 0.9 0 20.86 0 0 0 0.22 0 20.02 0 0 0 15.17 0 0.22 0 77.01 0 0 0 0 0 0 0.95 0 0 0 0 16.06 0 0.38 0 0 0 0 0 0 9.48 0 0 0 0
ENSG00000223813 ENST00000447171.1_AC007255.8-002 0 0 0 0 0 0 0 0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.54
ENSG00000106355 ENST00000409909.3_LSM5-007 16.99 28.17 15.88 34.24 4.44 30.21 3.37 0 11.36 35.3 12.83 65.62 12.77 17.93 36.17 14.52 39.21 24.19 24.63 78.33 39.35 51.82 12.39 29.8 11.99 68.03 32.52 30.65 12.12 11.9 17.86 27.22 30.43 31.42 26.23 0 7.6 0 20.97 87.64 12.09 15.57
ENSG00000228878 ENST00000412856.1_AC007551.3-001 0.12 0 0.15 0.12 0 0 0 0.19 0 0 0 0.09 0.29 0 0 0 0 0 0 0 0 0 0 0 2.8 0.15 3.94 0.1 0.12 0.14 0 0.13 8.5 0.25 0 0 0 0 0 0 0.13 0
ENSG00000227172 ENST00000439751.2_AC011290.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.51
ENSG00000259826 ENST00000569710.1_RP11-467D6.1-001 0.21 3.01 0 0 0 1.56 0 0 0 0 0 0 0 0.29 0.52 0 0 0 0 0 4.08 0 0 0 23.78 0 0 0.18 0 0 0 0 0.24 0.22 0 0 0 0.43 0 0 0.23 0
ENSG00000168303 ENST00000306984.6_MPLKIP-001 2.48 0.13 2.09 0.06 1.28 0.19 1.37 1.21 0.86 0.86 0.96 0.32 1.06 1.63 1.09 0.88 1.41 1.81 0.25 0.34 2.02 3.02 0.91 0.54 6.07 0.29 0.29 2.08 0.28 0.93 0.49 0.06 0.14 1.46 0.6 2.07 2.68 2.36 0.39 1.88 0.65 1.73
ENSG00000106608 ENST00000223341.7_URGCP-201 0 0 0 0 5.02 0 0 0 0 0 0 10.18 0 0 0 0 0 7.5 0 0 0 0 0 0 0 0 0 0 0 2.28 0 0 0 0 0 2.42 5.11 0 0 0 0 0
ENSG00000154978 ENST00000285279.5_VOPP1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146733 ENST00000275605.3_PSPH-001 3.92 4.01 1.95 0 7.83 13.09 5.74 0 12.79 10.93 0 3.86 69.58 1.14 17.9 4.78 4.86 2.74 6.31 40.22 0 2.83 1.69 3.18 10.07 1.27 23.52 1.36 46.27 1.71 0.23 17.28 0 1.13 2.47 0 1.94 16.92 0.24 18.82 20.6 2.62
ENSG00000226587 ENST00000426550.1_RP5-905H7.9-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232817 ENST00000450077.1_RP11-73B2.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.57 0
ENSG00000236299 ENST00000433918.1_RP11-340I6.7-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.39
ENSG00000146755 ENST00000333149.2_TRIM50-001 0 0 0 0 0.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160828 ENST00000359898.5_STAG3L2-201 38.84 1.49 13.96 29.89 81.75 52.19 10.37 13.24 25.94 17.31 65.42 77.4 0 11.75 0 6.47 0 46.45 13.29 59.06 3.78 24.88 71.75 46.27 43.87 84.55 53.65 61.39 0.39 83.72 29.07 7.84 60.4 56.69 20.31 11.98 9.45 100.54 102.83 21.85 62.51 10.95
ENSG00000174368 ENST00000310939.8_PMS2P2-201 1.47 0 0 0 8.65 23.63 30 0 2.53 0 0 0 3.8 0 9.98 0 0 1.14 14.66 0 0 0 0 7.7 1.18 0 0 2.38 0 1.16 0 0 0 0 0 0 0 0.26 0.33 0 0.56 0
ENSG00000127952 ENST00000248600.1_STYXL1-201 2.55 70.82 3.14 6.7 33.29 26.61 48.29 53.58 40.06 75.57 129.19 35.96 161.92 30.99 1.08 60.87 59.39 0 48.99 31.33 92.82 74.26 48.89 0 100.14 50.35 6.32 66.95 0 17.33 23.58 63.93 10.77 22 41.01 55.52 85.08 26.83 38.39 59.08 7.55 24.66
ENSG00000214439 ENST00000443595.1_FAM185BP-001 0 0.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186088 ENST00000257626.7_GSAP-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000214293 ENST00000398043.2_RSBN1L-AS1-003 25.98 18.61 58.26 70.19 0.78 5.26 40.9 66.01 13.24 45.86 23.21 20.85 59.17 8.83 42.69 0 14.78 22.04 3.63 40.47 25.33 10.51 37.04 0.73 35.86 8.63 44.45 78.58 20.42 5.07 59.78 20.97 0 3.74 49.13 99.05 65.46 20.31 26.22 7.65 8.15 28.99
ENSG00000135211 ENST00000257663.3_TMEM60-001 33.2 105.39 17.08 131.66 87.65 90.24 30.5 60.73 37.84 7.82 55.97 58.95 153.92 7.3 49.4 89.15 127.79 63.32 106.59 58.29 60.6 89.76 40.26 30.41 46.04 13.74 39.05 94.67 19.97 29.27 15.06 59.39 31.76 65.93 38.94 49.2 26.21 124.12 45.33 77.82 7.96 23.98
