gene_id transcript_id scRNAseq_HepG2_72x_15_1.1 scRNAseq_HepG2_72x_15_1.2 scRNAseq_HepG2_72x_15_1.3 scRNAseq_HepG2_72x_15_1.4 scRNAseq_HepG2_72x_15_1.5 scRNAseq_HepG2_72x_15_1.6 scRNAseq_HepG2_72x_15_1.8 scRNAseq_HepG2_72x_15_2.1 scRNAseq_HepG2_72x_15_2.2 scRNAseq_HepG2_72x_15_2.3 scRNAseq_HepG2_72x_15_2.4 scRNAseq_HepG2_72x_15_2.5 scRNAseq_HepG2_72x_15_2.6 scRNAseq_HepG2_72x_15_2.7 scRNAseq_HepG2_72x_15_2.8 scRNAseq_HepG2_72x_15_3.1 scRNAseq_HepG2_72x_15_3.2 scRNAseq_HepG2_72x_15_3.3 scRNAseq_HepG2_72x_15_3.4 scRNAseq_HepG2_72x_15_3.5 scRNAseq_HepG2_72x_15_3.7 scRNAseq_HepG2_72x_15_3.8 scRNAseq_HepG2_72x_15_4.1 scRNAseq_HepG2_72x_15_4.2 scRNAseq_HepG2_72x_15_4.3 scRNAseq_HepG2_72x_15_4.4 scRNAseq_HepG2_72x_15_4.5 scRNAseq_HepG2_72x_15_4.6 scRNAseq_HepG2_72x_15_4.7 scRNAseq_HepG2_72x_15_4.8 scRNAseq_HepG2_72x_15_5.1 scRNAseq_HepG2_72x_15_5.2 scRNAseq_HepG2_72x_15_5.4 scRNAseq_HepG2_72x_15_5.5 scRNAseq_HepG2_72x_15_5.6 scRNAseq_HepG2_72x_15_5.7 scRNAseq_HepG2_72x_15_5.8 scRNAseq_HepG2_72x_15_6.1 scRNAseq_HepG2_72x_15_6.2 scRNAseq_HepG2_72x_15_6.3 scRNAseq_HepG2_72x_15_6.4 scRNAseq_HepG2_72x_15_6.5 scRNAseq_HepG2_72x_15_6.6 scRNAseq_HepG2_72x_15_6.7 scRNAseq_HepG2_72x_15_6.8 scRNAseq_HepG2_72x_15_7.1 scRNAseq_HepG2_72x_15_7.2 scRNAseq_HepG2_72x_15_7.3 scRNAseq_HepG2_72x_15_7.4 scRNAseq_HepG2_72x_15_7.5 scRNAseq_HepG2_72x_15_7.6 scRNAseq_HepG2_72x_15_8.1 scRNAseq_HepG2_72x_15_8.2 scRNAseq_HepG2_72x_15_8.3 scRNAseq_HepG2_72x_15_8.4 scRNAseq_HepG2_72x_15_8.6 scRNAseq_HepG2_72x_15_8.7 scRNAseq_HepG2_72x_15_8.8 scRNAseq_HepG2_72x_15_9.1 scRNAseq_HepG2_72x_15_9.2 scRNAseq_HepG2_72x_15_9.3 scRNAseq_HepG2_72x_15_9.5 scRNAseq_HepG2_72x_15_9.6 scRNAseq_HepG2_72x_15_9.7 scRNAseq_HepG2_72x_15_9.8
ENSG00000228614 ENST00000429053.1_RP13-476E20.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151914 ENST00000370754.5_DST-202 0 4.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56 0 0 0 0 0 0 0 0 0 0 0 0 8.44 0 0 0 0 0 0 0 2.94 0 0 0 0 4.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16
ENSG00000230910 ENST00000419979.1_RP3-525N10.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000243501 ENST00000423730.3_RP11-257K9.8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112697 ENST00000230461.6_TMEM30A-002 102.59 26.14 0 75.55 50.76 12.49 36.54 60.05 66.6 33.31 34.94 34.64 41.16 20.42 112.49 8.03 3.79 28.16 37.4 43.03 2.34 3.58 4.46 13.82 46.31 95.13 21.59 1.23 42.68 25.73 11.45 0.57 5.11 163.93 0 2.36 98.42 335.37 68.16 113.99 28.38 87.7 140.23 59.76 0 0.63 34.82 0 6.41 95.83 0.15 4.28 1.67 0 97.99 90.5 173.22 211.74 0 0 15.25 23.33 0.26 43.9 0.09
ENSG00000146282 ENST00000369536.5_RARS2-001 118.7 131.75 15.63 61.19 101.63 63.26 131.56 61.02 34 92.68 88.48 105.26 129.6 46.8 209.71 86.64 33.05 49.8 46.5 69.15 67.87 32.87 50.42 42.59 10.77 57.16 46.74 84.32 90.02 232.37 46.98 156.76 32.55 0 0 0 267.25 0 120.17 0 53.76 89.71 0 70.44 60.41 104.57 129.44 74.52 9.88 74.91 69.6 230.47 0.35 145.69 0 160.93 131.29 0.32 113.57 139.37 158.2 3.24 163.18 83.93 153.07
ENSG00000261366 ENST00000564541.1_MANEA-AS1-001 52.01 0 0 0 0 0 0.67 6.47 0 0 2.71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.97 0 0 0 0 0 0 0 0 0 0 0 3.43 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146263 ENST00000275053.4_MMS22L-001 0 4.57 113.16 0 1.45 44.66 16.21 17.84 5.27 15.34 24.14 29.67 10.28 0 8.77 10.55 3.95 0.05 1.12 23.71 13.84 5.42 0 0 37.38 17.26 14.54 0 8.61 11.8 46.25 9.69 0.12 77.98 22.87 0.14 12.04 0.14 11.17 0.09 1.25 0 0.12 0 6.87 0.06 0.11 0 0 0 3.77 38.57 126.77 0.06 0.05 52.26 28.74 0.06 2.29 0.04 6.77 0 21.06 7.02 7.98
ENSG00000130347 ENST00000369063.3_RTN4IP1-001 0 47.61 0 84.06 41.58 51.53 8.66 5.79 6.09 25.63 0 36.64 0 31.51 0 32.38 0 66.67 0 81.94 22.4 54.56 0 0 66.3 0 0 0.28 42.24 0 0 63.68 0 0 0 0.33 0.61 118.84 0 1.68 0 0 0 0 0 0 9.14 76.83 21.5 60.69 39.44 0 13.9 39.42 0 0 0 0 22.6 0.43 42.51 49.5 115.22 20.17 60.42
ENSG00000081087 ENST00000440575.2_OSTM1-006 0 0 0 0 0 0 0 0 0 8.89 0 0 0 0 0 0 4.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.32 0 0 18.34 0 0 5.74 0 0 0.78 0 6.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000080546 ENST00000436639.2_SESN1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.62 0 0 0 0 7.69 0 0 0 0 0 0 0 0 0 0 0
ENSG00000155085 ENST00000285397.5_AK9-007 47.3 0.81 0 62.66 17.48 0 15 0 0 3.35 0 0 11.26 20.2 31.72 0 35.57 0 6.66 2.34 0 0 68.67 0 0 0 0 0 5.25 0 0 0 0 0 0 0 80.28 53.76 0 115.52 0 0 0 0 0 0 9.45 0 36.31 0 9.71 0 5.31 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112290 ENST00000265601.3_WASF1-001 12.38 0 0.15 27.12 0 16.22 0 0 0.24 0 34.67 15.1 5.13 0 0 18.34 2.2 13.8 1.14 0 0 0 4.25 0.77 60.01 0 0.91 0 0 0.18 0 0 19.91 125.14 75.16 0.9 1.69 0 0 0 0 0 0 0 0 7.01 0 0 0 0 0 0 17.91 0 0 4.74 0 0 0 0 5.42 0 0.13 0 0
ENSG00000231046 ENST00000425364.1_RP11-428F8.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000074935 ENST00000368657.3_TUBE1-002 0 0 40.18 0 29.13 1.07 19.89 31.77 30.77 53.31 0 1.19 2.06 36.24 0 17.24 16.65 0.2 34.52 43.91 0 20.08 0 0 0 0 0 0 36.56 64.67 0 0 0.83 82.16 0 0 0 0 13.93 0 0 0 0 0 0 21.81 39.16 0.86 54.02 0.26 0 49.11 0 0 0 100.56 0 0 0 0 0 0 0 0 0
ENSG00000187189 ENST00000420283.1_TSPYL4-001 7.1 0.14 0 0 4.43 5.08 0.36 0 0 0 0 9.55 0 11.59 21.43 0 1.24 0 7.15 0 0 0 4.81 0 0 0 0 0 0 0 0 27.42 0 0 0 0 0 53.44 0.1 36.36 0.95 0.12 0.08 0 22.59 0 0 0 0 0 0 0.1 0 0 0 8.08 5.3 0 0 0 0.11 0 0 7.86 0
ENSG00000189241 ENST00000368608.3_TSPYL1-001 494.59 207.97 381.71 227.35 185.5 148.61 447.08 139 209.94 183.35 113.48 228.09 262.45 181.15 157.33 131.43 114.54 132.11 139.13 129.34 127.4 159.82 141.44 76.07 114.08 152.01 363.6 185.94 277.64 504.33 209.12 141.53 138.35 240.23 162.4 279.37 247.77 209.21 191.5 137.34 148.8 116.38 136.11 172.63 148.88 229.81 174.21 171.39 187.12 336.8 66.04 111.24 81.15 312.2 260.21 103.24 224.11 377.13 92 45.8 107.37 235.14 135.95 190.16 261.72
ENSG00000226181 ENST00000415736.1_RP1-92C8.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000111897 ENST00000339697.4_SERINC1-001 0.14 62.34 0 141.37 131.79 138.27 81.84 72.09 0.21 243.03 152.53 82.77 100.39 118.52 178.39 115.11 45.29 38.37 69.16 60.64 84.9 53.9 39.82 44.6 55.02 155.07 22.16 14.56 117.63 183.79 29.77 28.91 104.62 129.36 64.26 155.05 237.78 267.04 40.45 74.34 45.76 278.43 168.83 2.13 19.98 54.84 75.7 0 127.1 111.36 63.98 64.19 24.93 22.98 235.89 128.75 0.74 95.46 44.86 26.56 43.59 25.28 14.47 28.5 76.84
ENSG00000214338 ENST00000465909.2_SOGA3-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164483 ENST00000368134.2_SAMD3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112282 ENST00000354577.4_MED23-003 0 18.02 0 0 11.52 15.34 15.35 21.55 16.06 33.23 3.06 0 4.41 16.65 28.37 20.99 20.91 14.24 16.91 44.49 0 17.52 0.17 0 0 0 0 0 27.01 0.3 0 28.12 0 0 0 0 0 37.65 57.39 51.08 0 0 0 0 0 0.4 0 0 0 1.72 0 14.37 0 22.77 21.22 0 0 0 0 0 55.32 0.71 0 0 0
ENSG00000189007 ENST00000237283.8_ADAT2-001 0 0 0 0 36.09 0 28.05 44.89 16.08 38.35 0 0 5.03 0 46.16 50.38 19.83 0 22.74 9.86 47.9 16.14 0 0 0 35.11 0 0.89 3.58 16.22 48.15 9.12 13.69 11.6 0 0 0.59 0 0 0.2 23.52 78.75 0 0 0 18.11 18.83 103.47 0 20.59 0 0 0 26.51 22.25 19.85 0 29.05 0 0 4.27 23.86 0 19.41 0
ENSG00000118496 ENST00000237281.4_FBXO30-001 12.09 0 0 0 8.48 0 9.16 0.35 0 0 0 0 0 1.29 0 0.82 5.75 0 0 7.68 0 0 0 2.57 0 0 0.11 0 11.24 0 0 0 0 0 0 0 0.05 0 2.08 0 2.91 0 0 0 0 0 0 0 0 0 4.81 0 4.56 0 0 0 0 0 0 10.92 9.94 0 0 0.7 0
ENSG00000237468 ENST00000419168.2_RP11-715G15.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000155906 ENST00000367303.4_RMND1-001 38.22 0 133.88 39.72 32.23 52.33 80.96 86.31 71.51 98.54 49.91 81.59 57.95 31.44 32.69 56.07 38.68 45.31 42.99 68.59 82.21 40.86 1.81 0 0 2.85 0 2.74 25.27 44.86 63.86 0 24.04 175 34.52 11.06 0 11.25 20.59 0 28.81 5.61 0 105.17 0 0 91.17 0 2.27 64.66 12.9 45.85 0 65.86 0 138.21 15.34 184.76 0.35 0 10.67 0.47 0 34.8 53.97
ENSG00000112029 ENST00000229758.3_FBXO5-001 0 0 0 0.32 13.51 75.3 38.18 6.21 0 87.22 3.04 4.27 66.46 77.75 60.14 98.69 20.08 0.63 23.71 22.16 21.59 24.13 0 18.55 0 0 1.05 196.58 62.8 0 42.86 0 16.61 0 0 0 0 0 75.04 0 13.69 153.64 0 0 0 70.09 16.52 0 0 21.97 51.48 56.1 0.92 0 0.22 67.73 226.82 0 4.42 2.63 60.76 83.58 0.18 26.06 46.62
ENSG00000122335 ENST00000367101.1_SERAC1-002 0 0 0 0 11.13 0 0 21.37 0 0 32.44 0 26.34 15.31 40.42 13.65 0 0 0 21.16 12.36 0 0 0 0 0 0 0 0 0 1.42 0 0.14 0 59.54 8.77 0 0 0 0 5.71 0 0 0.13 7.05 1.1 0 0 0 0 0 18.91 0 0 0 0 0 0 0 0.19 16.19 0 0 4.53 3.55
ENSG00000120438 ENST00000321394.7_TCP1-001 262.71 304.49 757.58 445.6 449.06 267.52 352.44 228.18 227.68 396.73 88.72 228.23 374.03 163.24 224.7 174.28 135.43 171.13 203.88 226.94 197.68 268.04 182.07 167.25 160.58 173.61 324.61 163.23 231.18 276.01 232.1 268.04 210.96 382.29 89.82 127.93 224.65 815.08 131.5 1.13 217.08 102.9 92.04 121.78 74.96 121.35 357.39 188.98 448 337.25 155.96 434.31 414.86 449.6 181.82 338.53 414.92 53.44 210.29 302.63 131.24 240.64 434.59 228.79 248.6
ENSG00000227598 ENST00000444102.1_RP1-167A14.2-001 0 3.89 0 0 8.56 0 4.9 12.28 12.62 0 19.86 0 0 30.47 0 24.52 9.56 0 0 14.15 0 2.16 3.81 0 0 0 0 2.95 0 1.58 0 0 0 61.7 0 94.51 0 0 0 0 5.12 0 0 0 0 0 0 0 0 0 0 1.38 16.04 8.98 0 0 12.17 0 0 9.15 0 0 0 0 4.07
ENSG00000198221 ENST00000359760.5_MLLT4-AS1-001 0 0 0 13.4 21 7.92 0 19.28 0 0 0 0.3 8.77 0 0 0 6.62 0 2.06 0 0.33 0 21.53 0.21 0 0 0 0 14.11 38.97 41.52 0 0 0 0 0 0 0 0 0 3.9 0 0 0 0 0 13.84 14.98 0 88.79 0 11.83 0 13.08 50.73 0 0 0 20.18 0 0 0 0 7.09 0
ENSG00000184465 ENST00000333572.6_WDR27-201 0 0 0 0 2.95 7.38 0 0 0 17.82 0 1.48 0 0 0 0 0 0 5.85 0 8.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.39 0 0 0 0 0 0 0 0 15.24 0 0 0 0 0 0 0 0 0 0 0 61.03 0 11.77 0 0 0 0 0 0.13
ENSG00000184786 ENST00000366774.3_TCTE3-001 0 0 0 0 3.74 0 0 3.06 0 0 0 0 0 0 0 0 0 0 0 0 3.09 0 0 0 0 0 7.51 0 0 0 0 0.76 0 5.39 12.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.78 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198719 ENST00000366756.3_DLL1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000242474 ENST00000462565.1_AC093627.9-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197461 ENST00000354513.5_PDGFA-002 0.2 1.05 0.53 87.87 8.81 40.82 17.77 21.19 0 3.36 13.34 16.76 6.98 37.4 1.94 7.76 10.59 15 34.91 8.55 11.71 6.1 1.54 0 0.4 72.57 28.63 0.4 9.89 55.1 1.16 0 66.79 25.11 14.62 0.72 141.57 0.8 0.57 0.18 23.04 0.66 0 0.68 98.82 1.07 0 0.38 16.91 3.1 0.38 7.97 7.83 0.24 29.79 3.04 0 1.74 16.81 0.46 19.16 5.06 35.09 17.56 63.21
ENSG00000164877 ENST00000297508.7_MICALL2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52 0.7 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000122687 ENST00000242257.8_FTSJ2-001 0 0.77 0 0 40.02 71.1 1.72 28.63 85.32 36.52 29.32 0 42 0 26.88 41.01 63.97 62.1 53.3 74.65 40.81 48.32 0 11.19 51.01 30.42 29.25 22.94 43.92 44.88 81.1 0 0 87.43 75.66 48.99 39.49 55.16 13.66 0 23.17 114.3 0.22 0.32 49.02 25.63 0 58.43 0 0.53 0 56.5 0.79 57.96 0 12.16 40.45 0.73 81.81 0 3.13 94 0 14.89 107.3
ENSG00000122512 ENST00000265849.7_PMS2-001 0 0 0 0 0 0 15.2 2.06 0 29.85 0 2.61 0 20.92 0 3.43 0 0 0 2.53 5.31 6.8 0 0.35 3.95 0 12.86 0 0 36.13 0 0 0 0.32 0 0.33 0.3 0 0 68.04 0 0 0 0 0 0 21.01 0 0 78.49 0 0 0 0.51 0 0 0 0 0 0 0 0 0 2.8 0
ENSG00000106524 ENST00000306999.2_ANKMY2-001 0 0 0 59.67 21.35 31.31 34.9 0 32.22 60.72 16.39 0 10.75 0 0 0 36.01 0 7.47 13.19 9.67 27.84 0 0 0 0 38.38 0 20.19 55.33 19.23 0 4.52 0 0 93.98 41.56 0 47.26 0 0.62 0 0 0 0 9.6 31.25 0 5.46 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 0 0
ENSG00000183742 ENST00000332878.4_MACC1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000230658 ENST00000419813.1_KLHL7-AS1-001 0 0 0 0 7.89 0 0 0 0 0 0 0 0 0 0 20.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000223813 ENST00000447171.1_AC007255.8-002 1.62 0 0 0 0 0 1.82 7.82 8.59 0 0 0 0 0 0 5.85 0 0 18.39 0 0 7.39 5.67 0 0 0 0 0 5.86 0 0 0 0 0 0 0 0.38 0 16.8 0 0 0 0 0 0 0 19.61 0 0 0 0 0.32 38.68 0 0.37 29.84 0 105.87 0.38 0 44.53 0.42 26.84 30.57 0
ENSG00000106355 ENST00000409909.3_LSM5-007 94.36 18.51 0 112.07 6.68 8.73 22.09 45.49 97.07 41.19 39.36 2.44 30.3 0 0 35.07 13.14 0 32.52 61.77 0 27.59 1.28 0 52.78 6.44 0 29.21 20.7 0 5.67 0 19.45 7.63 0 11.81 10.8 46.65 10.76 0 10.53 0 0 0 61.2 16.61 78.92 36.87 80.57 87.01 72.69 3.96 0 63.01 0 26.22 0 71.43 0 0 54.83 40.38 87.79 70.56 141.42
ENSG00000228878 ENST00000412856.1_AC007551.3-001 0 0 0 0 0 0 0 0 0 21.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.06 0 0 0 0 0 0 0.39 0 0 0 3.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04 0 0 0 0 0 0 0 0
ENSG00000227172 ENST00000439751.2_AC011290.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.45 0
ENSG00000259826 ENST00000569710.1_RP11-467D6.1-001 0 0 0 0 0 0 0 0 0 0 0 1.49 0 0 0 0 0 0 0 0 0 0 7.78 0 0 0.22 0 0 0 0 0 0 0 1.71 1.8 0 2.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.22 0 0 5.65
ENSG00000168303 ENST00000306984.6_MPLKIP-001 18.45 4.44 0.05 1.32 0.22 0.58 0 15.02 15.69 8.61 13.82 8.45 11.66 5.59 16.83 15.41 35.51 38.74 18.19 35.17 27.31 20.24 2.3 10.15 23.61 42.22 29.58 44.59 14.05 17.3 34.03 11.97 14.78 47.26 24 41.61 42.06 4.84 13.89 24.58 31.59 16.86 66.8 32.83 19.18 27.75 13.13 21.04 26.47 33.15 26.95 17.42 38.78 34.79 5.03 23.23 31.96 35.57 5.65 8.2 5.97 5.3 14.17 10.8 2.35
ENSG00000106608 ENST00000223341.7_URGCP-201 0 0 0 0 0 0 0 2.58 6.07 12.27 0 0 0 0 0 0 0 0 3.57 0 17.9 0 0 0.14 0 0 11.16 0 0 0 0 0 0 0 0 0 0 0 11.21 0 3.69 0 0 0 0 0 0 0 11.11 0 0 0 0 0 0 5.94 0 0 0 0 0 0 0 0 0
ENSG00000154978 ENST00000285279.5_VOPP1-001 0 9.93 0 0 0 0 0 4 0 0 10.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.68 0 0 0 7.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.68 0 3.56 0 0 0 0
ENSG00000146733 ENST00000275605.3_PSPH-001 153.48 20.34 155.94 33.72 72.4 130.95 164.05 41.77 24.8 76.11 36.23 161.15 56.64 28.49 38.61 94.32 52.82 96.43 75.66 44.86 21.88 93.75 28 132.3 91.01 49.38 63.17 79.78 139.68 29.53 126.33 40.36 18.62 127.12 73.96 102.71 102.42 0.29 94.01 179.46 27.63 41.28 0 108.11 174.48 92.1 42.66 148.86 61.08 0 35.9 46.24 84.88 84.17 36.29 48.4 0.22 38.36 54.06 9.36 12.11 149.33 32.25 48.64 36.39
ENSG00000226587 ENST00000426550.1_RP5-905H7.9-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232817 ENST00000450077.1_RP11-73B2.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000236299 ENST00000433918.1_RP11-340I6.7-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146755 ENST00000333149.2_TRIM50-001 0 0 0 0 0 0 0 0 0 0 0 0 2.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.46 0
ENSG00000160828 ENST00000359898.5_STAG3L2-201 0 0 0 0 0 0 0 0.48 43.68 0 10.91 26.16 3.07 0 0 0 0 0 7.82 20.49 0 5.42 42.91 0 0 0 35.18 0 0 0 0 0 0 0 0.51 0 0 4.38 0 0 0.98 0 0 0 0 0 0 0 0 62.71 7.39 0 0 0 0 0 0 0 0 0 0 0 24.99 1.09 1.12
ENSG00000174368 ENST00000310939.8_PMS2P2-201 0 0 0 20.92 0 6.68 0 0.29 0 0 0 0 0 4.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000127952 ENST00000248600.1_STYXL1-201 0 72.69 245.03 46.95 15.85 148.2 27.14 11.75 26.66 24.05 27.4 30.14 18.02 62.53 0 0 25.36 0 96.84 65.99 1.98 34.64 67.15 0 0 0 0 90.18 24.86 177.96 54.54 69.85 45.13 57.06 0 0 3.27 0 140.38 0 23.29 16.87 0 0 0 2.85 50.14 85.23 0 0 43.98 30.85 0 41.39 0 60.38 77.97 234.43 89.87 110.71 0.87 40.12 5.14 50.77 0
ENSG00000214439 ENST00000443595.1_FAM185BP-001 0 0 0 0 0 0 0 0.23 0 2.67 0 0 0 0 0 2.45 0 0 5.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.75 0 0 0 0 0 0
ENSG00000186088 ENST00000257626.7_GSAP-001 0 0 0 0 0 0 0 1.24 22.64 0 3.46 0 0 0 0 27.05 0 0 0 0 0 0 0 0 0 47.06 4.05 0.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.75 0 0 0 0 0 0 0 0 0 2.39 70.37 1.4 0 0 0 0 5.27 4.79 0
ENSG00000214293 ENST00000398043.2_RSBN1L-AS1-003 0 43.6 177.54 81.85 15.55 19.14 35.25 47.21 76.72 97.49 41.04 43.4 31.86 47.7 28.85 8.18 8.08 0 33.07 40.48 66.17 32.76 0 0 0 156.21 37.16 0 57.66 63.71 0 0 6.51 69.03 0 122.45 0 0 36.4 42.82 25.69 0 0 88.43 0 27.72 15.48 0 0.97 395.38 89.36 68.37 0 0 220.15 0 0 2.12 30.01 0.65 0 74.89 0.66 45.37 36.96
ENSG00000135211 ENST00000257663.3_TMEM60-001 63.34 18.58 0 44.86 22.7 30.08 43.68 50.79 59.55 81.71 42.37 75.31 38.98 51.1 0 26.2 66.95 0 47.28 116.54 116.95 63.37 71.73 56.75 13.35 59.17 47.05 18.32 26.78 142.68 91.49 73.25 70.9 162.21 0 0 11.42 0 112.46 0 43.19 21.52 0 89.61 0 42.53 29.21 0.45 70.91 0 44.97 54.48 0 42.3 0 125.88 95.95 0 59.24 0 96.12 117.79 0 123.04 56.98
